cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
1179,3486,Romero and Sons,Object-based client-server application,5200,3079,failed,60,US,USD,2020-10-01,2021-06-12,cat5,subcat20
2300,4591,Chaney-Dennis,Business-focused 24hour groupware,4900,8523,successful,275,US,USD,2021-06-18,2021-12-31,cat5,subcat20
2745,3233,Bailey PLC,Innovative actuating conglomeration,1000,718,failed,19,US,USD,2020-04-28,2021-03-22,cat5,subcat20
2162,5660,Miles and Sons,Persistent attitude-oriented approach,3500,8842,successful,87,US,USD,2021-06-11,2021-06-24,cat5,subcat20
213,4218,"Ross, Kelly and Brown",Virtual contextually-based circuit,8400,9076,successful,133,US,USD,2021-07-20,2021-08-18,cat5,subcat20
3051,3475,Smith-Gonzalez,Polarized needs-based approach,5400,14743,successful,154,US,USD,2021-03-30,2021-06-02,cat5,subcat20
1689,3309,Miller-Poole,Networked optimal adapter,102500,165954,successful,3131,US,USD,2020-11-04,2021-03-08,cat5,subcat20
956,1932,Harrington-Harper,Self-enabling next generation algorithm,155200,37754,canceled,439,GB,GBP,2020-08-13,2021-06-11,cat5,subcat20
596,5850,Santos-Young,Enhanced neutral ability,4000,14606,successful,142,US,USD,2021-02-03,2021-07-14,cat5,subcat20
300,1786,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300,3260,canceled,35,US,USD,2021-07-10,2021-11-02,cat5,subcat20
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200,92824,canceled,1658,US,USD,2021-08-29,2021-09-24,cat5,subcat20
1484,1831,Mack Ltd,Reactive regional access,139000,158590,successful,2266,US,USD,2021-01-14,2021-02-16,cat5,subcat20
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring,2900,12449,successful,175,US,USD,2021-01-18,2021-08-14,cat5,subcat20
936,4969,Davis-Johnson,Automated reciprocal protocol,1400,5415,successful,217,US,USD,2020-08-22,2021-08-03,cat5,subcat20
267,4337,Barrett Inc,Organic cohesive neural-net,1700,3208,successful,56,GB,GBP,2020-12-05,2021-12-04,cat5,subcat20
1873,6142,Riggs Group,Configurable upward-trending solution,125900,195936,successful,1866,GB,GBP,2021-01-30,2021-06-11,cat5,subcat20
843,3699,Garner and Sons,Versatile neutral workforce,5100,1414,failed,24,US,USD,2020-09-17,2021-04-26,cat5,subcat20
1369,1850,Schultz Inc,Synergistic tertiary time-frame,9400,6338,failed,226,DK,DKK,2021-01-28,2021-08-24,cat5,subcat23
3030,2939,"Moore, Dudley and Navarro",Organic multi-tasking focus group,129400,57911,failed,934,US,USD,2021-03-09,2021-06-28,cat5,subcat23
286,3847,Lester-Moore,Diverse analyzing definition,46300,186885,successful,3594,US,USD,2021-01-01,2021-05-30,cat5,subcat23
1691,4754,Cummings Inc,Digitized transitional monitoring,28400,100900,successful,2293,US,USD,2020-09-22,2021-07-09,cat5,subcat23
783,4520,Saunders Ltd,Multi-layered multi-tasking secured line,182400,102749,failed,1181,US,USD,2020-05-20,2021-03-06,cat5,subcat23
88,5388,"Hogan, Porter and Rivera",Organic object-oriented core,8500,4613,failed,113,US,USD,2021-07-14,2021-08-23,cat5,subcat23
1278,5203,Lam-Hamilton,Team-oriented global strategy,6000,11960,successful,221,US,USD,2021-06-14,2021-08-18,cat5,subcat23
359,2993,Martinez-Johnson,Sharable radical toolset,96500,16168,failed,245,US,USD,2021-04-29,2021-12-14,cat5,subcat23
50,3613,Rose-Fuller,Upgradable holistic system engine,10000,12042,successful,117,US,USD,2021-09-28,2021-10-04,cat5,subcat23
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware,10000,824,failed,14,US,USD,2020-11-17,2021-09-22,cat5,subcat23
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption,43800,13653,failed,248,AU,AUD,2021-01-26,2022-01-18,cat5,subcat23
175,3264,Davis LLC,Compatible logistical paradigm,4700,7992,successful,81,AU,AUD,2021-08-22,2021-10-12,cat5,subcat23
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300,1980,failed,21,US,USD,2021-03-07,2021-09-06,cat5,subcat23
1475,2813,Wood Inc,Re-engineered composite focus group,187600,35698,failed,830,US,USD,2020-08-17,2021-08-05,cat5,subcat23
1245,4269,Hines Inc,Cross-platform systemic adapter,1700,11041,successful,100,US,USD,2021-08-20,2021-12-22,cat6,subcat10
2713,1501,Hudson-Nguyen,Down-sized disintermediate support,1800,4712,successful,50,US,USD,2020-04-07,2021-02-14,cat6,subcat10
2497,1669,Gonzalez-Martinez,Vision-oriented actuating open system,168500,171729,successful,1684,AU,AUD,2021-01-17,2021-07-23,cat6,subcat10
1034,4165,Barry Group,De-engineered static Local Area Network,4600,8505,successful,88,US,USD,2021-06-24,2021-08-28,cat6,subcat10
2423,5559,Cooke PLC,Focused executive core,100,5,failed,1,DK,DKK,2020-12-05,2021-09-25,cat6,subcat10
521,3618,Warren-Harrison,Programmable incremental knowledge user,38900,56859,successful,1137,US,USD,2020-04-20,2021-01-21,cat6,subcat10
2901,4499,Miller-Patel,Mandatory uniform strategy,60400,4393,failed,151,US,USD,2021-11-21,2021-12-19,cat6,subcat10
1831,5470,Morales-Odonnell,Exclusive 5thgeneration structure,125400,53324,failed,846,US,USD,2020-09-03,2021-02-15,cat6,subcat10
291,1847,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300,6178,successful,107,US,USD,2021-01-04,2021-07-28,cat6,subcat10
2489,2272,Miller Ltd,Open-architected mobile emulation,198600,97037,failed,1198,US,USD,2020-11-10,2021-10-30,cat6,subcat10
397,1877,Gilmore LLC,Optimized systemic algorithm,1400,7600,successful,110,CA,CAD,2020-12-09,2021-07-17,cat6,subcat10
2093,3999,Ford LLC,Centralized tangible success,169700,168048,failed,2025,GB,GBP,2021-08-01,2021-10-05,cat6,subcat10
1746,5991,Silva-Hawkins,Proactive heuristic orchestration,7700,2533,canceled,29,US,USD,2020-09-21,2021-01-10,cat6,subcat10
487,2170,Lane-Barber,Universal value-added moderator,3600,8363,successful,270,US,USD,2021-03-08,2021-07-22,cat6,subcat10
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100,13045,successful,181,CH,CHF,2020-06-09,2021-05-01,cat6,subcat10
1849,4453,Landry Group,Expanded value-added hardware,59700,134640,successful,2805,CA,CAD,2020-12-17,2021-06-11,cat6,subcat10
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300,189192,successful,2489,IT,EUR,2020-10-25,2021-04-24,cat6,subcat10
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,85000,107516,successful,1280,US,USD,2020-07-21,2021-03-11,cat6,subcat10
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000,5438,successful,53,US,USD,2021-02-27,2021-03-03,cat6,subcat10
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000,709,live,14,US,USD,2020-02-15,2021-02-23,cat6,subcat10
423,4330,Huff-Johnson,Universal fault-tolerant orchestration,195200,78630,failed,742,US,USD,2021-03-27,2021-11-17,cat6,subcat10
2677,4482,"Black, Armstrong and Anderson",Profound attitude-oriented functionalities,8100,11339,successful,107,US,USD,2020-11-20,2021-10-18,cat6,subcat14
91,1294,Reid-Mccullough,Visionary real-time groupware,1600,10541,successful,98,DK,DKK,2020-11-25,2021-03-01,cat6,subcat14
468,6026,Barrett PLC,Team-oriented clear-thinking capacity,166700,145382,failed,3304,IT,EUR,2021-03-20,2021-04-16,cat6,subcat14
186,4034,Taylor PLC,Seamless zero-defect solution,136800,88055,failed,3387,US,USD,2020-05-21,2021-01-28,cat6,subcat14
2893,2441,"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000,3496,canceled,57,US,USD,2021-06-04,2021-10-29,cat6,subcat14
3162,3848,"Johnson, Patterson and Montoya",Triple-buffered fresh-thinking frame,19800,184658,successful,1884,US,USD,2020-09-20,2021-01-15,cat6,subcat14
2065,1417,Salazar-Dodson,Face-to-face zero tolerance moderator,32900,43473,successful,659,DK,DKK,2021-03-20,2021-09-25,cat6,subcat14
358,1249,Sandoval-Powell,Phased holistic implementation,84400,8092,failed,80,US,USD,2021-05-09,2021-08-03,cat6,subcat14
576,4588,Rodriguez-Scott,Realigned zero tolerance software,2100,14046,successful,134,US,USD,2020-10-14,2021-01-17,cat6,subcat14
2080,1904,Murphy PLC,Optional solution-oriented instruction set,191500,57122,failed,1120,US,USD,2021-06-26,2021-10-13,cat6,subcat14
1987,1494,"Martin, Russell and Baker",Focused solution-oriented instruction set,4200,689,failed,9,US,USD,2021-01-21,2021-12-30,cat6,subcat14
1652,2354,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000,96328,failed,1784,US,USD,2021-05-05,2021-05-26,cat6,subcat14
1451,2565,Shannon-Olson,Enhanced methodical middleware,9800,14697,successful,140,IT,EUR,2020-10-14,2021-05-30,cat6,subcat14
2071,5124,Murphy-Fox,Organic system-worthy orchestration,5300,4432,failed,111,US,USD,2021-06-08,2021-12-27,cat6,subcat14
2609,3305,"Pace, Simpson and Watkins",Down-sized uniform ability,6900,10557,successful,123,US,USD,2020-12-02,2021-03-22,cat6,subcat14
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000,194309,successful,2662,CA,CAD,2021-07-15,2021-10-23,cat6,subcat14
2865,1485,Allen Inc,Total dedicated benchmark,9200,10093,successful,96,US,USD,2020-07-20,2021-04-25,cat6,subcat14
2301,4064,Schmitt-Mendoza,Profound explicit paradigm,90200,167717,successful,6212,US,USD,2020-11-14,2021-07-06,cat6,subcat16
2869,2849,Hart-Briggs,Re-engineered user-facing approach,61400,73653,successful,676,US,USD,2021-03-17,2021-10-27,cat6,subcat16
1623,1372,Jensen-Vargas,Ameliorated explicit parallelism,89900,12497,failed,347,US,USD,2020-08-27,2021-04-06,cat6,subcat16
1575,4790,Cox Group,Synergized analyzing process improvement,7100,5824,failed,86,AU,AUD,2021-01-20,2021-04-29,cat6,subcat16
3035,2125,Mays LLC,Multi-layered global groupware,6900,11174,successful,103,US,USD,2020-03-14,2021-01-31,cat6,subcat16
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500,795,failed,16,US,USD,2020-06-16,2021-05-25,cat6,subcat16
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800,9021,successful,156,CH,CHF,2020-06-16,2021-01-24,cat6,subcat16
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400,4899,failed,64,US,USD,2021-03-02,2021-09-20,cat6,subcat16
2003,5119,"Montgomery, Larson and Spencer",User-centric bifurcated knowledge user,4500,13536,successful,330,US,USD,2020-12-24,2021-04-16,cat6,subcat19
2821,2085,Clark Group,Grass-roots fault-tolerant policy,4800,12516,successful,113,US,USD,2020-07-21,2021-02-22,cat6,subcat19
2791,3211,"Frazier, Patrick and Smith",Enhanced systemic analyzer,154300,74688,failed,679,IT,EUR,2020-07-03,2021-06-17,cat6,subcat19
379,5216,Blair Group,Public-key 3rdgeneration budgetary management,4900,521,failed,5,US,USD,2020-11-17,2021-11-23,cat6,subcat19
211,4605,Avila-Nelson,Up-sized intermediate website,61500,168095,successful,6465,US,USD,2020-03-25,2021-02-19,cat6,subcat19
41,2583,"Ward, Sanchez and Kemp",Stand-alone discrete Graphical User Interface,3900,9419,successful,116,US,USD,2021-06-02,2021-12-31,cat6,subcat19
387,3193,Gonzalez-Robbins,Up-sized responsive protocol,4700,8829,successful,80,US,USD,2021-04-09,2022-02-18,cat6,subcat19
1139,5619,Nichols Ltd,Function-based attitude-oriented groupware,7400,8432,successful,211,US,USD,2021-07-02,2021-07-18,cat6,subcat19
1730,5469,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200,702,failed,21,GB,GBP,2021-03-28,2021-09-06,cat6,subcat19
1056,5858,Smith and Sons,Grass-roots 24/7 attitude,5200,12467,successful,122,US,USD,2020-04-01,2021-03-01,cat6,subcat19
2331,1628,Pugh LLC,Reactive analyzing function,8900,13065,successful,136,US,USD,2020-08-15,2021-07-04,cat6,subcat19
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500,1863,failed,18,US,USD,2021-04-10,2021-04-25,cat6,subcat19
195,3041,Perez Group,Cross-platform tertiary hub,63400,197728,successful,2038,US,USD,2021-05-01,2021-11-03,cat6,subcat19
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200,55372,failed,513,US,USD,2020-12-17,2021-05-27,cat6,subcat19
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200,136156,successful,1297,DK,DKK,2020-10-28,2021-08-14,cat6,subcat19
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800,10723,successful,165,DK,DKK,2021-02-01,2021-05-29,cat6,subcat19
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000,13835,successful,182,US,USD,2020-11-02,2021-09-04,cat6,subcat19
2122,5508,Black-Graham,Operative hybrid utilization,145000,6631,failed,130,US,USD,2021-09-17,2021-10-03,cat6,subcat19
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700,6800,successful,155,US,USD,2021-04-18,2021-11-16,cat6,subcat19
2585,2185,Hernandez Inc,Versatile dedicated migration,2400,11990,successful,226,US,USD,2021-06-12,2021-08-18,cat6,subcat19
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility,141100,74073,failed,842,US,USD,2021-11-15,2021-12-07,cat6,subcat19
821,4678,"Caldwell, Velazquez and Wilson",Monitored impactful analyzer,5500,11904,successful,163,US,USD,2020-10-09,2021-05-23,cat7,subcat12
2224,5560,Schroeder Ltd,Progressive needs-based focus group,3500,10850,successful,226,GB,GBP,2020-11-25,2021-02-05,cat7,subcat12
202,3569,"Bridges, Freeman and Kim",Cross-group multi-state task-force,2900,6243,successful,201,US,USD,2021-07-23,2021-12-04,cat7,subcat12
2067,4037,"Sutton, Barrett and Tucker",Cross-platform needs-based approach,1100,7012,successful,127,US,USD,2021-06-26,2021-10-21,cat7,subcat12
2909,3283,Porter-George,Reactive content-based framework,1000,14973,successful,180,GB,GBP,2020-10-09,2021-11-11,cat7,subcat12
1527,3190,"Santos, Bell and Lloyd",Object-based analyzing knowledge user,20000,51775,successful,498,CH,CHF,2020-08-05,2021-05-15,cat7,subcat12
1668,4604,"Arias, Allen and Miller",Seamless transitional portal,97800,32951,failed,1220,AU,AUD,2021-02-14,2021-11-03,cat7,subcat12
1490,3706,Brown-Brown,Multi-lateral homogeneous success,45300,99361,successful,903,US,USD,2020-06-21,2021-04-14,cat7,subcat12
1632,3670,"Miranda, Hall and Mcgrath",Progressive value-added ability,2400,10084,successful,101,US,USD,2021-01-25,2021-06-15,cat7,subcat12
1980,2736,Mendoza-Parker,Enterprise-wide motivating matrices,7500,8181,successful,149,IT,EUR,2020-06-16,2021-06-28,cat7,subcat12
2274,5000,"Sawyer, Horton and Williams",Triple-buffered 4thgeneration toolset,173900,47260,canceled,1890,US,USD,2021-10-07,2021-10-13,cat7,subcat12
890,5441,Fields Ltd,Front-line foreground project,5500,5324,failed,133,US,USD,2021-05-23,2021-06-21,cat7,subcat12
1315,5171,"Velazquez, Hunt and Ortiz",Switchable zero tolerance website,7800,1586,failed,16,US,USD,2021-03-28,2021-04-23,cat7,subcat12
1911,6007,Willis and Sons,Fundamental incremental database,93800,21477,live,211,US,USD,2021-04-06,2021-06-16,cat7,subcat12
980,4890,"Berger, Johnson and Marshall",Devolved exuding emulation,197600,82959,failed,830,US,USD,2020-12-12,2021-06-18,cat7,subcat12
1971,3978,"Perez, Davis and Wilson",Implemented tangible algorithm,2300,4253,successful,41,US,USD,2020-10-20,2021-08-25,cat7,subcat12
2393,3364,Price and Sons,Object-based demand-driven strategy,89900,45384,failed,605,US,USD,2021-10-09,2021-11-29,cat7,subcat12
3208,5165,Cuevas-Morales,Public-key coherent ability,900,8703,successful,86,DK,DKK,2020-11-02,2021-04-07,cat7,subcat12
1926,2104,Johnson Inc,Reduced context-sensitive complexity,1300,6889,successful,186,AU,AUD,2020-06-01,2021-03-30,cat7,subcat12
975,4477,Williams-Walsh,Organized explicit core,9100,12678,successful,239,US,USD,2020-06-26,2021-02-13,cat7,subcat12
2177,6222,Gallegos Inc,Seamless logistical encryption,5100,574,failed,9,US,USD,2020-04-29,2021-04-04,cat7,subcat12
65,1725,Berry-Richardson,Automated zero tolerance implementation,186700,178338,live,3640,CH,CHF,2020-05-28,2021-05-29,cat7,subcat12
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900,13864,failed,180,US,USD,2021-01-28,2021-08-11,cat7,subcat12
2097,5739,Pineda Ltd,Cross-group global system engine,8700,4531,failed,42,US,USD,2020-08-11,2021-10-08,cat7,subcat12
1917,4632,Jensen LLC,Realigned dedicated system engine,600,6226,successful,102,US,USD,2020-10-27,2021-09-11,cat7,subcat12
1672,4628,Robinson Group,Switchable reciprocal middleware,98700,87448,failed,2915,US,USD,2021-01-25,2021-11-24,cat7,subcat12
1920,3032,Smith-Kennedy,Virtual heuristic hub,48300,16592,failed,210,IT,EUR,2021-08-21,2021-11-19,cat7,subcat12
2103,1707,Johnson-Morales,Devolved 24hour forecast,125600,109106,failed,3410,US,USD,2021-01-26,2021-01-30,cat7,subcat12
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500,71320,failed,679,US,USD,2021-08-01,2021-10-14,cat7,subcat12
1550,5481,Buckley Group,Diverse high-level attitude,3200,7661,successful,68,US,USD,2020-11-29,2021-03-01,cat7,subcat12
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900,4509,failed,47,US,USD,2021-02-02,2021-09-26,cat7,subcat12
784,4749,Brady Ltd,Open-source reciprocal standardization,4900,2505,failed,31,US,USD,2020-09-28,2021-03-31,cat7,subcat12
3143,2705,Bryant-Pope,Networked intangible help-desk,38200,121950,successful,3934,US,USD,2021-02-04,2021-08-06,cat7,subcat12
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800,3839,failed,67,US,USD,2020-09-14,2021-04-07,cat7,subcat12
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000,8641,successful,92,US,USD,2021-08-10,2021-08-20,cat7,subcat12
2484,5368,Vega Group,Synchronized regional synergy,75100,112272,successful,1782,US,USD,2021-04-15,2021-10-08,cat7,subcat21
558,4351,Hogan Ltd,Stand-alone mission-critical moratorium,9600,9216,failed,115,US,USD,2021-05-10,2021-12-17,cat7,subcat21
1599,5154,Johnson-Lee,Intuitive exuding process improvement,60900,102751,successful,943,US,USD,2020-08-07,2021-06-15,cat7,subcat21
146,1349,Hoffman-Howard,Extended encompassing application,85600,165798,successful,2551,US,USD,2020-12-19,2021-03-10,cat7,subcat21
1717,2619,Roberts and Sons,Streamlined holistic knowledgebase,6200,13103,successful,218,AU,AUD,2020-11-03,2021-08-02,cat7,subcat21
1572,3290,Mcmillan Group,Advanced cohesive Graphic Interface,153700,55536,live,1111,US,USD,2021-03-22,2021-12-29,cat7,subcat21
969,2043,Wang-Rodriguez,Total multimedia website,188800,57734,failed,535,US,USD,2021-10-13,2021-11-02,cat7,subcat21
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame,151300,57034,failed,1296,US,USD,2020-10-11,2021-06-07,cat7,subcat21
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000,43086,failed,395,IT,EUR,2020-09-17,2021-05-25,cat7,subcat21
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,145600,141822,failed,2955,US,USD,2020-02-14,2021-04-06,cat7,subcat21
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal,118000,28870,failed,656,US,USD,2021-06-16,2021-08-03,cat7,subcat21
2490,1918,Dawson-Tyler,Optional 6thgeneration access,193200,97369,failed,1596,US,USD,2020-12-08,2021-07-28,cat7,subcat21
2098,5261,Freeman-Ferguson,Profound full-range open system,7800,4275,failed,78,US,USD,2021-02-10,2021-04-14,cat7,subcat21
1865,3241,Maldonado-Gonzalez,Digitized client-driven database,3100,10085,successful,134,US,USD,2021-08-23,2022-01-10,cat8,subcat15
60,3961,"White, Torres and Bishop",Multi-layered dynamic protocol,9700,14606,successful,170,US,USD,2021-02-25,2021-03-31,cat8,subcat15
449,2771,"Robinson, Lopez and Christensen",Organic next generation protocol,5400,6351,successful,67,US,USD,2020-10-07,2021-10-17,cat8,subcat15
2819,2384,"Stanton, Neal and Rodriguez",Polarized uniform software,2600,9562,successful,94,IT,EUR,2020-07-19,2021-02-28,cat8,subcat15
1344,3849,Curtis-Curtis,User-friendly reciprocal initiative,4200,2212,failed,30,AU,AUD,2021-04-20,2021-10-14,cat8,subcat15
1548,4836,Burton-Watkins,Extended reciprocal circuit,3500,8864,successful,246,US,USD,2020-08-01,2021-08-15,cat8,subcat15
1348,4577,Brown-Vang,Robust heuristic artificial intelligence,9800,13439,successful,244,US,USD,2021-01-11,2021-08-25,cat8,subcat15
1558,2955,Johnson LLC,Cross-group cohesive circuit,4800,6623,successful,138,US,USD,2020-12-18,2021-04-27,cat8,subcat15
709,1615,Garcia Inc,Progressive neutral middleware,3000,10999,successful,112,US,USD,2020-11-26,2021-02-08,cat8,subcat15
2081,2261,Watkins Ltd,Multi-channeled responsive implementation,1800,10755,successful,138,US,USD,2021-04-07,2021-06-30,cat8,subcat15
933,2908,Walker Ltd,Organic eco-centric success,2900,10756,successful,199,US,USD,2020-10-26,2021-05-06,cat8,subcat15
2284,2809,Foley-Cox,Progressive zero administration leverage,153700,1953,live,61,US,USD,2021-07-09,2022-01-13,cat8,subcat15
2333,4967,"Butler, Henry and Espinoza",Switchable didactic matrices,37100,34964,failed,393,US,USD,2021-04-03,2021-12-23,cat8,subcat15
748,3910,Diaz-Garcia,Profit-focused 3rdgeneration circuit,9700,1146,failed,23,CA,CAD,2021-03-05,2021-03-14,cat8,subcat15
1696,2511,King Ltd,Visionary systemic process improvement,9100,5803,failed,67,US,USD,2021-03-29,2021-06-11,cat8,subcat15
2793,5645,Davis-Allen,Digitized eco-centric core,2400,4477,successful,50,US,USD,2020-09-19,2021-05-17,cat8,subcat15
2432,5721,Bell PLC,Ergonomic eco-centric open architecture,100,2,failed,1,US,USD,2021-10-07,2021-11-25,cat8,subcat15
1549,3059,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700,7767,successful,92,US,USD,2021-03-21,2021-09-25,cat8,subcat15
2594,4466,Robles Ltd,Right-sized demand-driven adapter,191000,173191,canceled,2138,US,USD,2021-02-19,2021-06-13,cat8,subcat15
2391,2687,Robles-Hudson,Balanced bifurcated leverage,8600,8656,successful,87,US,USD,2021-08-28,2021-09-22,cat8,subcat15
549,3398,"Adams, Walker and Wong",Seamless background framework,900,6514,successful,64,US,USD,2020-03-24,2021-02-25,cat8,subcat15
159,4502,Brown-Pena,Front-line client-server secured line,5300,14097,successful,247,US,USD,2020-03-08,2021-02-26,cat8,subcat15
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project,4300,11525,successful,128,AU,AUD,2021-02-25,2021-05-07,cat8,subcat15
1762,1658,"White, Robertson and Roberts",Down-sized national software,5100,14249,successful,432,US,USD,2020-05-09,2021-05-22,cat8,subcat15
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900,13212,successful,264,US,USD,2020-07-30,2021-07-03,cat8,subcat15
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,170700,57250,canceled,1218,US,USD,2021-05-14,2021-08-08,cat8,subcat15
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300,118214,successful,1170,US,USD,2021-03-10,2022-01-12,cat8,subcat15
959,5022,Caldwell PLC,Grass-roots zero administration alliance,37100,131404,successful,1991,US,USD,2020-12-17,2021-03-21,cat8,subcat15
3054,6163,Guerrero-Griffin,Networked web-enabled product,4700,12065,successful,137,US,USD,2021-06-10,2022-01-08,cat8,subcat15
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300,4667,successful,106,US,USD,2020-11-04,2021-10-29,cat8,subcat15
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200,12216,successful,142,US,USD,2020-09-30,2021-09-07,cat8,subcat15
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100,105817,successful,4233,US,USD,2020-05-05,2021-03-12,cat8,subcat15
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800,2703,failed,33,US,USD,2021-02-22,2021-06-21,cat8,subcat15
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800,79045,canceled,898,US,USD,2021-06-28,2021-12-17,cat8,subcat15
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100,79268,successful,1887,US,USD,2020-07-17,2021-04-11,cat8,subcat15
338,3628,Chung-Nguyen,Managed discrete parallelism,40200,139468,successful,4358,US,USD,2020-03-21,2021-03-07,cat8,subcat15
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300,2111,failed,57,CA,CAD,2021-12-29,2022-01-16,cat8,subcat15
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700,1343,failed,52,US,USD,2020-07-07,2021-07-27,cat8,subcat15
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000,8142,failed,263,AU,AUD,2020-12-20,2021-01-31,cat8,subcat15
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000,55805,failed,1691,US,USD,2021-04-08,2021-12-18,cat8,subcat15
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900,4997,failed,114,IT,EUR,2021-07-23,2021-11-25,cat8,subcat15
461,3521,Erickson-Rogers,De-engineered even-keeled definition,9800,7608,canceled,75,IT,EUR,2021-07-03,2021-07-08,cat8,subcat15
1095,3565,Young and Sons,Innovative disintermediate encryption,2400,4596,successful,144,US,USD,2020-11-28,2021-02-28,cat9,subcat24
1388,4517,Valenzuela-Cook,Total incremental productivity,6700,7496,successful,300,US,USD,2021-01-04,2021-10-04,cat9,subcat24
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability,6900,12155,successful,419,US,USD,2021-01-25,2021-04-18,cat9,subcat24
602,2153,Giles-Smith,Right-sized web-enabled intranet,9700,11929,successful,331,US,USD,2022-02-01,2022-02-16,cat9,subcat24
